257,E,1,J,2,-7
257,K,1,K,2,1
257,K,2,K,3,-1
257,K,2,K,5,-1
258,A,7,C,1,8
258,A,7,C,3,8
258,A,4,C,4,7
258,A,7,C,5,8
258,A,7,C,7,7
258,C,1,C,7,-1
258,C,3,C,7,-1
258,C,5,C,7,-1
258,A,8,C,8,7
258,C,6,D,2,-1
258,D,1,D,2,-1
258,D,2,D,3,1
258,A,4,D,4,7
258,D,2,D,5,1
259,B,1,B,3,-4
274,C,5,C,7,-6
275,A,4,B,4,7
287,B,1,B,3,1
287,B,2,B,4,1
287,B,3,B,5,-1
287,D,1,D,3,1
287,D,3,D,5,-1
290,A,1,B,5,7
290,A,5,B,5,7
290,C,1,C,3,-1
290,C,2,C,4,-1
290,C,3,C,5,1
293,B,1,B,3,-1
293,B,3,B,5,1
294,A,4,A,6,1
295,B,2,B,4,-3
299,A,2,A,4,-2
299,A,2,B,4,-2
299,B,8,D,2,3
299,D,4,D,8,-1
304,A,3,B,3,7
304,A,4,B,4,7
304,A,3,B1,3,7
304,A,4,B1,4,7
306,B,1,B,2,-1
306,B,2,B,5,1
306,B,1,B,6,-1
306,B,5,B,6,-1
306,B,2,B1,1,1
306,B,6,B1,1,1
306,B,1,B1,2,-1
306,B,5,B1,2,-1
306,B1,1,B1,2,-1
306,B,2,B1,5,1
306,B,6,B1,5,1
306,B1,2,B1,5,1
306,B,1,B1,6,-1
306,B,5,B1,6,-1
306,B1,1,B1,6,-1
306,B1,5,B1,6,-1
306,C,1,C,2,2
306,C,2,C,5,-2
306,C,2,C1,1,-2
306,C,1,C1,2,2
306,C,5,C1,2,2
306,C1,1,C1,2,2
306,C,2,C1,5,-2
306,C1,2,C1,5,-2
313,B,1,B,2,1
313,B,2,B,3,-1
313,B,2,B,5,-1
313,B,1,B,6,1
313,B,3,B,6,1
313,B,5,B,6,1
313,B,2,C,1,-1
313,B,6,C,1,-1
313,B,1,C,2,1
313,B,3,C,2,1
313,B,5,C,2,1
313,C,1,C,2,1
313,B,2,C,3,-1
313,B,6,C,3,-1
313,C,2,C,3,-1
313,C,5,C,6,1
317,A,2,A,4,1
317,A,4,A,6,-1
317,A,2,B,4,4
317,A,4,B,4,3
317,A,6,B,4,4
318,B,2,B,4,-3
318,B,4,B,6,3
318,B,2,B,8,-3
318,B,6,B,8,-3
318,B,4,B1,2,3
318,B,8,B1,2,3
318,B,2,B1,4,-3
318,B,6,B1,4,-3
318,B1,2,B1,4,-3
318,B,4,B1,6,3
318,B,8,B1,6,3
318,B1,4,B1,6,3
327,C,6,C,7,-2
327,C,7,C1,6,2
327,C,6,C1,7,-2
327,C1,6,C1,7,-2
330,B,1,C1,5,2
333,A,4,B,4,5
333,A1,4,B,4,5
333,A,4,B1,4,5
333,A1,4,B1,4,5
335,B,1,B,3,-1
335,B,2,B,4,-1
335,A,4,B,6,7
336,A,1,A,2,-1
336,A,2,A,5,1
338,B,4,B,7,2
338,B,4,D,7,2
342,C,5,C,6,-2
345,B,1,B,3,-1
351,A,2,A,4,-1
351,A,4,A,6,1
352,A,6,D,1,-1
352,B,6,D,1,-1
355,A,7,B,5,9
357,A,1,A,3,1
358,B,1,B,3,1
364,A,1,B,5,2
364,A,5,B,5,2
371,A,3,A,7,1
371,A,3,B1,7,1
372,A,7,B,3,1
372,A,8,B,3,1
372,A,7,B,4,1
372,A,8,B,4,1
372,B,3,B,7,-1
372,B,4,B,7,-1
372,B,3,B,8,-1
372,B,4,B,8,-1
372,C,1,C,2,-1
372,B,5,C,5,3
372,B,3,C,7,-1
372,B,4,C,7,-1
372,B,3,C,8,-1
372,B,4,C,8,-1
377,B,2,B,6,-1
377,B,6,B1,2,1
379,A,2,C,1,7
379,A,6,C,1,7
380,A,3,A,7,-1
380,A,4,A,7,-1
380,A,3,A,8,-1
380,A,4,A,8,-1
380,A,2,B,1,3
380,A,6,B,1,3
380,A,7,B,3,1
380,A,8,B,3,1
380,A,7,B,4,1
380,A,8,B,4,1
380,A,2,B,5,3
380,A,6,B,5,3
380,A,3,B,7,-1
380,A,4,B,7,-1
380,B,3,B,7,-1
380,B,4,B,7,-1
380,A,3,B,8,-1
380,A,4,B,8,-1
380,B,3,B,8,-1
380,B,4,B,8,-1
381,B,3,B,5,4
383,A,6,A,8,1
383,A,2,B,8,1
383,A,6,C,4,1
383,A,6,C,8,1
385,B,1,B,2,1
385,B,2,B,3,-1
385,B,2,B,5,-1
385,B,1,B,6,1
385,B,3,B,6,1
385,B,5,B,6,1
386,A,4,B,2,8
386,B,1,B,3,-1
386,A,4,B,4,7
386,B,2,B,4,-1
386,C,5,C,6,2
390,A,2,A,3,-1
390,A,3,A,6,1
390,A,2,B,1,3
390,A,3,B,1,4
390,A,6,B,1,3
390,B,5,B,7,-6
393,A,1,A,4,-3
393,A,4,A,5,3
396,A,8,B,4,2
396,B,4,B,8,-2
396,A,8,B1,4,2
396,B,8,B1,4,2
396,B,4,B1,8,-2
396,B1,4,B1,8,-2
403,A,3,B,3,4
403,A,2,B,5,7
403,A,6,B,5,7
403,B,3,B,7,-4
404,A,3,B,1,4
406,B,1,B,3,-1
406,B,2,B,4,-1
406,A,5,B,5,4
406,A,7,B,7,7
422,A,1,C,1,7
422,A,5,C,1,7
422,A,2,C,2,7
422,A,6,C,2,7
422,A,3,C,3,7
422,A,7,C,3,7
422,A,4,C,4,7
422,A,8,C,4,7
422,A,1,C,5,7
422,A,5,C,5,7
422,A,2,C,6,7
422,A,6,C,6,7
422,A,3,C,7,7
422,A,7,C,7,7
422,A,4,C,8,7
422,A,8,C,8,7
430,A,1,A,2,1
430,A,2,A,5,-1
430,A,1,A,6,1
430,A,5,A,6,1
434,A,4,C,4,7
434,A,8,C,4,7
434,B,4,C,4,7
434,B,8,C,4,7
434,A,4,C,8,7
434,A,8,C,8,7
434,B,4,C,8,7
434,B,8,C,8,7
434,A,4,D,4,7
434,A,8,D,4,7
434,B,4,D,4,7
434,B,8,D,4,7
434,A,4,D,8,7
434,A,8,D,8,7
434,B,4,D,8,7
434,B,8,D,8,7
434,C,4,E,4,-7
434,C,8,E,4,-7
434,D,4,E,4,-7
434,D,8,E,4,-7
434,C,4,E,8,-7
434,C,8,E,8,-7
434,D,4,E,8,-7
434,D,8,E,8,-7
434,C,4,F,4,-7
434,C,8,F,4,-7
434,D,4,F,4,-7
434,D,8,F,4,-7
434,C,4,F,8,-7
