364,A,4,B,4,2
371,A,2,A,6,1
371,A,2,B1,6,1
372,A,6,B,2,1
372,A,7,B,2,1
372,A,6,B,3,1
372,A,7,B,3,1
372,B,2,B,6,-1
372,B,3,B,6,-1
372,B,2,B,7,-1
372,B,3,B,7,-1
372,C,0,C,1,-1
372,B,4,C,4,3
372,B,2,C,6,-1
372,B,3,C,6,-1
372,B,2,C,7,-1
372,B,3,C,7,-1
377,B,1,B,5,-1
377,B,5,B1,1,1
379,A,1,C,0,7
379,A,5,C,0,7
380,A,2,A,6,-1
380,A,3,A,6,-1
380,A,2,A,7,-1
380,A,3,A,7,-1
380,A,1,B,0,3
380,A,5,B,0,3
380,A,6,B,2,1
380,A,7,B,2,1
380,A,6,B,3,1
380,A,7,B,3,1
380,A,1,B,4,3
380,A,5,B,4,3
380,A,2,B,6,-1
380,A,3,B,6,-1
380,B,2,B,6,-1
380,B,3,B,6,-1
380,A,2,B,7,-1
380,A,3,B,7,-1
380,B,2,B,7,-1
380,B,3,B,7,-1
381,B,2,B,4,4
383,A,5,A,7,1
383,A,1,B,7,1
383,A,5,C,3,1
383,A,5,C,7,1
385,B,0,B,1,1
385,B,1,B,2,-1
385,B,1,B,4,-1
385,B,0,B,5,1
385,B,2,B,5,1
385,B,4,B,5,1
386,A,3,B,1,8
386,B,0,B,2,-1
386,A,3,B,3,7
386,B,1,B,3,-1
386,C,4,C,5,2
390,A,1,A,2,-1
390,A,2,A,5,1
390,A,1,B,0,3
390,A,2,B,0,4
390,A,5,B,0,3
390,B,4,B,6,-6
393,A,0,A,3,-3
393,A,3,A,4,3
396,A,7,B,3,2
396,B,3,B,7,-2
396,A,7,B1,3,2
396,B,7,B1,3,2
396,B,3,B1,7,-2
396,B1,3,B1,7,-2
403,A,2,B,2,4
403,A,1,B,4,7
403,A,5,B,4,7
403,B,2,B,6,-4
404,A,2,B,0,4
406,B,0,B,2,-1
406,B,1,B,3,-1
406,A,4,B,4,4
406,A,6,B,6,7
422,A,0,C,0,7
422,A,4,C,0,7
422,A,1,C,1,7
422,A,5,C,1,7
422,A,2,C,2,7
422,A,6,C,2,7
422,A,3,C,3,7
422,A,7,C,3,7
422,A,0,C,4,7
422,A,4,C,4,7
422,A,1,C,5,7
422,A,5,C,5,7
422,A,2,C,6,7
422,A,6,C,6,7
422,A,3,C,7,7
422,A,7,C,7,7
430,A,0,A,1,1
430,A,1,A,4,-1
430,A,0,A,5,1
430,A,4,A,5,1
434,A,3,C,3,7
434,A,7,C,3,7
434,B,3,C,3,7
434,B,7,C,3,7
434,A,3,C,7,7
434,A,7,C,7,7
434,B,3,C,7,7
434,B,7,C,7,7
434,A,3,D,3,7
434,A,7,D,3,7
434,B,3,D,3,7
434,B,7,D,3,7
434,A,3,D,7,7
434,A,7,D,7,7
434,B,3,D,7,7
434,B,7,D,7,7
434,C,3,E,3,-7
434,C,7,E,3,-7
434,D,3,E,3,-7
434,D,7,E,3,-7
434,C,3,E,7,-7
434,C,7,E,7,-7
434,D,3,E,7,-7
434,D,7,E,7,-7
434,C,3,F,3,-7
434,C,7,F,3,-7
434,D,3,F,3,-7
434,D,7,F,3,-7
434,C,3,F,7,-7
434,C,7,F,7,-7
434,D,3,F,7,-7
434,D,7,F,7,-7
438,A,0,A,1,-1
438,A,1,A,4,1
438,A,0,A,5,-1
438,A,4,A,5,-1
438,A,0,B,0,7
438,A,1,B,0,8
438,A,4,B,0,7
438,A,5,B,0,8
438,A,0,B,2,7
438,A,1,B,2,8
438,A,4,B,2,7
438,A,5,B,2,8
438,A,0,B,4,7
438,A,1,B,4,8
438,A,4,B,4,7
438,A,5,B,4,8
439,B,4,B,5,-1
443,A,0,A,1,-1
443,A,1,A,2,1
443,A,1,A,4,1
443,A,0,A,5,-1
443,A,2,A,5,-1
443,A,4,A,5,-1
443,A,1,A,6,1
443,A,5,A,6,1
444,A,1,C,1,7
444,A,5,C,1,7
444,A,3,C,3,7
444,A,7,C,3,7
444,B,3,C,3,7
444,B,7,C,3,7
444,A,1,C,5,7
444,A,5,C,5,7
444,A,3,C,7,7
444,A,7,C,7,7
444,B,3,C,7,7
444,B,7,C,7,7
444,B,1,D,1,7
444,B,5,D,1,7
444,B,0,D,2,7
444,B,2,D,2,7
444,B,4,D,2,7
444,B,6,D,2,7
444,A,3,D,3,7
444,A,7,D,3,7
444,B,3,D,3,7
444,B,7,D,3,7
444,B,1,D,5,7
444,B,5,D,5,7
444,B,0,D,6,7
444,B,2,D,6,7
444,B,4,D,6,7
444,B,6,D,6,7
444,A,3,D,7,7
444,A,7,D,7,7
444,B,3,D,7,7
444,B,7,D,7,7
444,A,3,E,3,7
444,A,7,E,3,7
444,B,3,E,3,7
444,B,7,E,3,7
444,A,3,E,7,7
444,A,7,E,7,7
444,B,3,E,7,7
444,B,7,E,7,7
444,A,3,F,3,7
444,A,7,F,3,7
444,B,3,F,3,7
444,B,7,F,3,7
444,A,3,F,7,7
444,A,7,F,7,7
444,B,3,F,7,7
444,B,7,F,7,7
444,A,3,G,3,7
444,A,7,G,3,7
444,B,3,G,3,7
444,B,7,G,3,7
444,A,3,G,7,7
444,A,7,G,7,7
444,B,3,G,7,7
444,B,7,G,7,7
444,C,3,I,3,-7
444,C,7,I,3,-7
444,D,3,I,3,-7
444,D,7,I,3,-7
444,E,3,I,3,-7
444,E,7,I,3,-7
444,F,3,I,3,-7
444,F,7,I,3,-7
444,G,3,I,3,-7
444,G,7,I,3,-7
444,C,3,I,7,-7
444,C,7,I,7,-7
444,D,3,I,7,-7
444,D,7,I,7,-7
444,E,3,I,7,-7
444,E,7,I,7,-7
444,F,3,I,7,-7
444,F,7,I,7,-7
444,G,3,I,7,-7
444,G,7,I,7,-7
445,A,3,A,6,3
445,A,1,B,1,4
445,A,5,B,1,4
445,A,6,B,3,-3
445,A,1,B,5,4
445,A,5,B,5,4
445,A,3,B,6,3
445,B,3,B,6,3
451,A,1,B,1,4
451,A,5,B,1,4
451,B,1,B,5,-4
451,B,1,C,1,-4
451,A,1,C,5,4
451,A,5,C,5,4
451,B,5,C,5,4
451,C,1,C,5,4
455,A,1,A,7,-1
455,A,5,A,7,-1
456,B,0,B,1,-1
456,B,1,B,4,1
461,B,0,B,1,-1
461,B,1,B,4,1
461,B,0,B,5,-1
461,B,4,B,5,-1
471,A,1,B,5,4
471,A,5,B,5,4
477,A,1,B,1,7
477,A,5,B,1,7
477,A,1,B,5,7
477,A,5,B,5,7
482,C,0,C,2,-1
482,C,2,C,4,1
484,B,0,B,1,-1
484,B,1,B,4,1
484,B,0,B,5,-1
484,B,4,B,5,-1
485,B,4,B,5,-1
485,B,5,D,0,1
485,B,4,D,1,-1
485,D,0,D,1,-1
485,D,4,D,5,-1
490,A,0,B,0,7
490,A,0,B,4,7
493,A,0,A,1,-1
493,A,1,A,2,1
493,A,1,A,4,1
493,A,0,A,5,-1
493,A,2,A,5,-1
493,A,4,A,5,-1
501,A,3,B,7,7
501,A,7,B,7,7
503,A,1,A,3,1
503,A,3,A,5,-1
508,B,5,B,6,-2
510,B,0,B,2,-1
520,D,0,D,1,-1
520,D,1,D,2,1
520,D,4,D,5,-1
523,B,0,B,1,-1
526,A,0,B,1,-1
526,A,2,B,1,-1
526,A,4,B,1,-1
526,B,1,B,4,1
526,B,1,B,6,1
526,B,1,C,0,1
526,A,0,C,5,-1
526,A,2,C,5,-1
526,A,4,C,5,-1
526,B,4,C,5,-1
526,B,6,C,5,-1
526,C,0,C,5,-1
531,B,0,B,2,1
532,B,0,B,1,-1
532,B,1,B,2,1
532,B,1,B,4,1
532,B,0,B,5,-1
532,B,2,B,5,-1
532,B,4,B,5,-1
544,B,1,B,2,1
544,B,1,B,4,1
544,B,2,B,5,-1
544,B,4,B,5,-1
552,A,0,A,2,1
552,A,1,A,3,1
552,A,2,A,4,-1
552,A,3,A,5,-1
596,A,1,B,1,4
596,A,5,B,1,4
596,A,1,B,5,4
596,A,5,B,5,4
597,A,2,B,6,7
597,A,6,B,6,7
603,A,0,A,2,1
613,B,4,B,5,-4
621,B,0,B,1,-1
621,B,1,B,2,1
630,B,0,B,1,-1
630,B,1,B,2,1
636,A,0,B,0,7
636,A,4,B,0,7
636,A,0,B,2,7
636,A,4,B,2,7
637,A,2,B,0,7
637,A,0,B,2,7
637,A,4,B,2,7
645,A,0,A,1,-1
645,A,1,A,2,1
645,A,1,A,4,1
649,B,0,B,4,-7
649,B,2,B,4,-7
649,B,1,B,5,-7
655,A,3,B,3,7
668,B,0,B,2,-1
668,B,1,B,3,-1
668,B,2,B,4,1
668,B,3,B,5,1
682,A,1,B,1,4
682,A,5,B,1,4
682,A,1,B,5,4
682,A,5,B,5,4
686,A,7,B,3,7
686,A,7,B,7,7
687,B,5,C,5,4
687,C,2,D,2,-4
702,A,7,B,7,4
707,A,0,B,0,7
707,A,0,B,2,7
707,A,0,B,4,7
709,B,0,B,2,1
709,B,1,B,3,1
709,B,2,B,4,-1
709,B,3,B,5,-1
722,A,1,B,2,4
722,A,5,B,2,4
732,B,0,B,1,-1
732,B,1,B,2,1
732,B,4,B,5,-1
736,B,0,B,1,1
736,B,1,B,2,-1
736,B,1,B,4,-1
736,B,0,B,5,1
736,B,2,B,5,1
736,B,4,B,5,1
741,A,1,B,1,7
741,A,5,B,1,7
741,A,1,B,5,7
741,A,5,B,5,7
744,B,1,B,2,1
744,B,1,B,4,1
744,B,2,B,5,-1
744,B,4,B,5,-1
755,B,0,B,1,-3
755,B,1,B,2,3
755,A,0,B,4,4
755,A,2,B,4,4
755,A,4,B,4,4
755,A,6,B,4,4
762,B,0,B,1,-1
766,B,3,C,3,-7
766,B,7,C,3,-7
766,C,3,C,7,7
769,A,2,B,0,8
769,B,1,B,3,-1
769,A,2,B,4,8
769,B,3,B,5,1
783,B,0,B,2,1
783,B,2,B,4,-1
784,B,1,B,3,1
786,A,2,B,2,7
786,A,6,B,6,7
786,B,0,C,0,-4
786,B,2,C,2,-7
786,B,6,C,6,-7
787,B,0,B,2,1
787,C,0,C,2,1
787,C,2,C,4,-1
801,A,4,B,2,1
803,A,0,B,0,-3
803,A,4,B,0,-3
803,B,0,B,2,3
807,B,0,B,2,-1
810,A,3,B,2,5
814,B,0,B,2,-1
815,A,2,B,0,-1
815,A,3,B,1,-1
815,B,0,B,2,1
815,A,2,B,4,-1
815,B,2,B,4,-1
815,A,3,B,5,-1
816,A,2,B,0,4
816,A,3,B,1,4
816,B,0,B,2,-4
816,B,1,B,3,-4
816,C,0,C,2,-4
816,C,1,C,3,-4
821,B,0,B,2,-3
822,A,6,B,6,7
824,B,0,B,2,1
824,B,2,B,4,-1
825,B,4,B,5,-1
833,A,0,A,2,-3
833,A,2,A,4,3
833,A,2,A1,0,3
833,A,0,A1,2,-3
833,A,4,A1,2,-3
833,A1,0,A1,2,-3
833,A,2,A1,4,3
833,A1,2,A1,4,3
833,A,0,A1,7,4
833,A,2,A1,7,7
833,A,4,A1,7,4
833,A1,0,A1,7,4
833,A1,2,A1,7,7
833,A1,4,A1,7,4
833,A,0,B,0,5
833,A,2,B,0,8
833,A,4,B,0,5
833,A1,0,B,0,5
833,A1,2,B,0,8
833,A1,4,B,0,5
833,A1,7,B,0,1
833,A,6,B,2,-3
833,A1,6,B,2,-3
835,B,0,B,2,-3
842,D,0,D,2,-1
842,D,1,D,2,-1
843,A,0,A,2,-1
843,A,2,A,4,1
843,A,0,B,0,2
843,A,2,B,0,3
843,A,4,B,0,2
843,A,0,B,4,2
843,A,2,B,4,3
843,A,4,B,4,2
843,D,0,D,1,-1
843,D,1,D,2,1
843,D,1,D,4,1
843,E,0,E,1,-1
843,E,1,E,2,1
852,B,2,B,3,-1
852,C,0,C,2,1
852,C,2,C,4,-1
852,C,0,C,5,-4
852,C,2,C,5,-5
852,C,4,C,5,-4
853,B,2,B,4,-2
854,A,2,B,0,3
854,A,2,B,1,4
854,B,0,B,1,1
854,A,2,B,2,3
854,B,1,B,2,-1
854,A,2,B,4,3
854,B,1,B,4,-1
856,A,0,A,1,1
856,A,0,A,3,-1
856,A,1,A,3,-2
856,A,1,A,4,-1
856,A,3,A,4,1
856,A,0,A,5,1
856,A,3,A,5,2
856,A,4,A,5,1
856,A,0,B,3,-1
856,A,1,B,3,-2
856,A,4,B,3,-1
856,A,5,B,3,-2
856,A,1,B,4,-1
856,A,3,B,4,1
856,A,5,B,4,-1
856,B,3,B,4,1
856,A,0,B,5,1
856,A,3,B,5,2
856,A,4,B,5,1
856,B,3,B,5,2
856,B,4,B,5,1
863,A,0,A,2,-1
865,A,2,B,7,-2
867,B,1,B,3,-1
867,B,2,B,4,1
867,B,3,B,5,1
867,B,3,B1,1,1
867,B,4,B1,2,-1
867,B,1,B1,3,-1
867,B,5,B1,3,-1
867,B1,1,B1,3,-1
867,B,2,B1,4,1
867,B1,2,B1,4,1
867,B,3,B1,5,1
867,B1,3,B1,5,1
869,B,0,B,1,1
871,B,0,B,1,-1
873,A,0,A,2,3
873,A,2,A,4,-3
875,A,1,A,3,4
875,A,3,A,5,-4
875,A,2,B,0,1
875,A,2,B,1,5
875,B,0,B,1,4
875,A,3,B,5,-4
877,B,1,B,3,1
878,B,0,B,1,-1
880,B,0,B,2,1
880,B,2,B,4,-1
888,A,0,A,1,-4
888,A,1,A,4,4
888,A,0,A,5,-4
888,A,4,A,5,-4
888,A,1,B,4,4
888,A,5,B,4,4
888,A,0,B,5,-4
888,A,4,B,5,-4
888,B,4,B,5,-4
889,A,2,B,6,-2
889,A,6,B,6,-2
893,A,0,A,5,4
893,A,4,A,5,4
893,A,5,B,4,-4
893,A,0,B,5,4
893,A,4,B,5,4
893,B,4,B,5,4
897,B,0,B,1,1
897,B,1,B,2,-1
897,A,2,B,3,-3
897,B,1,B,4,-1
899,B,0,B,1,-2
905,A,3,B,0,-1
907,B,1,B,2,1
907,A,3,B,3,1
907,B,4,B,6,1
907,B,2,C,2,-1
907,B,1,C,3,1
907,C,2,C,3,1
907,A,3,C,4,1
907,B,6,C,5,-1
907,B,4,C,7,1
907,C,5,C,7,1
908,A,0,A,1,2
908,A,1,A,4,-2
908,A,0,A,5,2
908,A,4,A,5,2
908,B,0,B,1,1
908,B,1,B,2,-1
908,B,1,B,4,-1
908,B,0,B,5,1
908,B,2,B,5,1
908,B,4,B,5,1
909,A,6,B,4,3
909,A,6,B,5,-1
909,B,4,B,5,-4
910,B,0,B,1,3
910,B,1,B,4,-3
910,B,0,B,5,3
910,B,4,B,5,3
911,B,0,B,1,-1
913,B,0,B,2,-1
916,B,0,B,1,1
920,B,0,B,1,-1
922,A,3,A,5,7
922,A,3,B,0,3
922,A,5,B,0,-4
922,A,3,B,1,2
922,A,5,B,1,-5
922,B,0,B,1,-1
922,B,5,B,6,-1
922,A,3,B,7,4
922,A,5,B,7,-3
922,B,0,B,7,1
922,B,1,B,7,2
922,C,3,C,7,-1
922,A,7,D,4,1
922,A,7,D,6,1
922,A,5,D,7,-7
922,B,0,D,7,-3
922,B,1,D,7,-2
922,B,7,D,7,-4
922,C,7,C1,3,1
922,C,3,C1,7,-1
922,C1,3,C1,7,-1
922,A,0,E,0,-4
922,C1,0,E,0,-4
925,A,0,A,1,1
925,A,1,A,2,-1
925,D,0,D,1,-1
925,D,1,D,2,1
925,D,1,D,4,1
925,C,3,E,2,8
925,F,0,F,1,1
925,F,0,F,2,2
925,F,1,F,2,1
925,F,1,F,4,-1
925,F,2,F,4,-2
928,A,0,A,5,2
928,A,4,A,5,2
928,A,5,B,4,-2
928,A,0,B,5,2
928,A,4,B,5,2
928,B,4,B,5,2
933,B,0,B,1,1
933,B,1,B,4,-1
933,B,0,B,5,1
933,B,4,B,5,1
936,A,0,A,3,-3
936,A,2,A,3,-3
936,A,3,A,4,3
